run_id,timestamp,function_name,dimension,iteration,best_fitness_so_far,population_avg_fitness,diversity_metric,selected_agents,elite_selected,diverse_selected,outliers_selected,random_selected,lime_selection_mode,lime_triggered,lime_trigger_source,diagnosis_id,lime_dataset_updated,lime_buffer_size,warmup_active,warmup_fes,warmup_progress,improved_agents,fe,max_fes,last_improvement_fe,sfes,min_sfes,stagnated,event,restart_enabled,restart_attempted,restart_executed,restart_blocked_by_cooldown,restart_count,restart_percent,restart_source,restart_feature,restart_feature_score,restart_dominance_threshold,restart_cooldown_fes,restart_cooldown_remaining_fes,lime_enabled,stagnation_enabled,run_number
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,33,10269.291931221149,15704.041117097095,0.14849776473998316,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,1014,1500,172,842,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,34,10269.291931221149,21207.85643101755,0.17675313950282534,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,6,1044,1500,172,872,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,35,10269.291931221149,17515.04112588038,0.13579806832668825,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,1074,1500,172,902,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,36,10269.291931221149,13892.987838881836,0.11984860775164963,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,1104,1500,172,932,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,37,10269.291931221149,15100.373663867289,0.11766072238914163,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,1134,1500,172,962,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,38,10269.291931221149,16307.390861768003,0.18410492765717817,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,6,1164,1500,172,992,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,39,10269.291931221149,15099.858229269012,0.17010472190133677,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,6,1194,1500,172,1022,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,40,10269.291931221149,21207.686352773173,0.1816549207547879,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,1224,1500,172,1052,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,41,10269.291931221149,14496.604804777551,0.1411760256163521,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,6,1254,1500,172,1082,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,42,10269.291931221149,16910.814971708944,0.12768081911718038,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,1284,1500,172,1112,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,43,10269.291931221149,16307.59350521552,0.1352891434161565,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,5,1314,1500,172,1142,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,44,10269.291931221149,23246.006010196474,0.1361862374409874,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,1344,1500,172,1172,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,45,10269.291931221149,18294.168570306385,0.15900077786407227,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,9,1374,1500,172,1202,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,46,10269.291931221149,13288.9259792227,0.1084692789352026,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,2,1404,1500,172,1232,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,47,10269.291931221149,15689.712998866851,0.13977896923847236,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,1434,1500,172,1262,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,48,10269.291931221149,13892.638387920777,0.1138535157911638,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,4,1464,1500,172,1292,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,49,10269.291931221149,16911.086232964793,0.12216046944805148,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,3,1494,1500,172,1322,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
run-2026-06-14-02-30-43,2026-06-14T02:30:43Z,S02.json,20,50,10269.291931221149,12081.521624901196,0.13592978497799207,4,1,1,1,1,medoid,0,none,0,0,120,0,75,1.0,9,1524,1500,172,1352,60,1,none,1,0,0,0,0,7.0,none,,0.0,0.9,60,0,1,1,1
